time,delta_mag,error
2455708.668,-0.00338,0.00175
2455708.676,-0.00677,0.00175
2455708.684,-0.01178,0.00176
2455708.693,-0.00224,0.00174
2455708.698,0.00068,0.00173
2455708.704,0.00344,0.00171
2455708.71,-0.00381,0.00171
2455708.721,-0.00254,0.00175
2455708.731,-0.00146,0.00174
2455708.742,0.00037,0.00174
2455708.752,0.00425,0.00174
2455708.763,-0.00738,0.00176
2455709.654,0.00322,0.00174
2455709.663,-0.00384,0.00173
2455709.671,-0.00417,0.00176
2455709.682,0.00692,0.00174
2455709.69,0.00272,0.00174
2455709.696,-0.00297,0.00174
2455709.702,-0.00552,0.00174
2455709.708,-0.00457,0.00173
2455709.718,0.00137,0.00175
2455709.729,0.00024,0.00176
2455709.74,0.00487,0.00177
2455709.75,-0.00057,0.00172
2455713.648,0.01558,0.00169
2455713.656,0.00273,0.00166
2455713.665,0.00571,0.00161
2455716.682,0.00603,0.00171
2455716.688,-0.00253,0.00168
2455716.699,-0.00626,0.00168
2455716.72,0.00858,0.00171
2455716.731,-0.00462,0.00168
2455716.741,-0.00497,0.00168
2455717.683,0.00516,0.00167
2455717.691,0.00804,0.00163
2455717.702,-0.00233,0.00166
2455717.712,0.00833,0.00165
2455717.723,0.01411,0.00164
2455717.734,0.00321,0.00165
2455718.683,0.00872,0.00171
2455718.693,-0.00006,0.00171
2455718.715,0.00425,0.00174
2455718.736,0.00271,0.00174
2455725.689,-0.01978,0.00212
2455888.984,-0.000755,0.00152
2455888.997,0.001405,0.0015
2455889.01,-0.002525,0.00154
2455892.974,-0.001695,0.00149
2455892.987,0.013065,0.00144
2455893,0.005325,0.00152
2455893.013,0.005555,0.00155
2455893.971,0.000665,0.0015
2455893.984,0.010675,0.00146
2455893.997,0.002425,0.00152
2455894.01,0.003395,0.00153
2455895.965,0.005215,0.00151
2455895.978,-0.000595,0.00144
2455895.991,0.001355,0.00152
2455896.963,0.002295,0.00146
2455896.976,-0.004675,0.00148
2455896.989,0.004755,0.00144
2455897.002,-0.003525,0.00144
2455903.945,-0.010945,0.0017
2455903.963,-0.012995,0.00163
2455903.974,-0.003825,0.00157
2455903.985,-0.005045,0.00155
2455903.995,-0.008805,0.00152
2455904.004,-0.008915,0.00152
2455904.012,0.000615,0.00149
2455904.02,-0.006105,0.00157
2455904.031,-0.009485,0.00152
2455904.039,-0.004005,0.00154
2455904.048,-0.012325,0.00152
2455904.938,-0.003455,0.00172
2455904.949,0.002375,0.00161
2455904.959,-0.007505,0.0018
2455904.995,-0.012055,0.00175
2455905.001,-0.005875,0.00162
2455905.006,-0.013685,0.00165
2455905.023,0.005125,0.00157
2455905.99,0.002535,0.00182
2455905.992,-0.003995,0.00184
2455905.994,-0.002525,0.00183
2455905.997,-0.000255,0.00182
2455906.001,-0.008525,0.00183
2455906.006,-0.008085,0.00159
2455906.931,0.006865,0.00175
2455906.936,0.006245,0.00187
2455906.941,0.009155,0.00183
2455906.946,0.009625,0.00176
2455906.987,0.007075,0.00172
2455906.989,0.009255,0.00173
2455906.991,0.010775,0.00174
2455906.994,0.009615,0.00173
2455906.996,0.003885,0.00173
2455906.998,0.007345,0.00176
2455907,0.002135,0.00174
2455907.002,0.005255,0.00174
2455907.009,0.003895,0.00167
2455907.015,-0.013575,0.00174
2455907.023,-0.001455,0.00176
2455907.031,0.008545,0.0017
2455907.038,0.002245,0.00164
2455907.044,-0.010225,0.00173
2455907.05,-0.008915,0.00183
2455920.898,0.002825,0.0015
2455920.911,0.001975,0.00152
2455920.958,0.005105,0.00152
2455920.966,0.000085,0.00147
2455920.974,-0.002475,0.00146
2455920.985,0.000635,0.00149
2455920.996,0.002095,0.00148
2455921.006,0.001845,0.00151
2455921.017,0.008845,0.0015
2455921.025,0.007085,0.00149
2455921.048,0.00337,0.00155
2455921.053,0.0098,0.00152
2455921.057,0.00388,0.00159
2455922.888,-0.008745,0.00142
2455922.902,-0.004025,0.00147
2455922.915,-0.000045,0.00142
2455922.949,-0.003685,0.00147
2455922.957,-0.005105,0.00145
2455922.968,-0.001265,0.00148
2455922.979,-0.010055,0.00151
2455922.989,-0.004325,0.00152
2455923,-0.005665,0.00145
2455923.01,-0.007605,0.00144
2455923.021,-0.012435,0.00139
2455923.043,0.00187,0.00156
2455923.048,0.0032,0.00158
2455923.053,0.00319,0.00162
2455923.058,-0.00102,0.00178
2455923.895,0.002125,0.00143
2455923.952,0.006655,0.00135
2455923.964,-0.014915,0.00144
2455923.975,-0.007665,0.00149
2455923.986,0.003195,0.00143
2455923.997,-0.010435,0.00153
2455924.008,-0.007675,0.00145
2455924.017,-0.011845,0.00146
2455924.04,-0.0098,0.00154
2455924.045,-0.00711,0.00155
2455924.05,0.00783,0.00155
2455924.055,0.00334,0.00156
2455924.06,-0.0049,0.0017
2455952.808,-0.003345,0.00142
2455952.821,0.001265,0.0014
2455952.847,-0.000725,0.00142
2455952.86,0.001385,0.0014
2455952.868,0.006445,0.00141
2455952.879,-0.000915,0.00139
2455952.887,-0.003585,0.0014
2455952.898,0.006715,0.00144
2455952.908,0.005175,0.00145
2455952.919,0.000995,0.0014
2455952.93,0.000255,0.00142
2455952.938,-0.007455,0.00136
2455952.957,-0.0015,0.00151
2455952.966,-0.00389,0.00154
2455952.976,-0.00455,0.00155
2455952.987,-0.00526,0.00157
2455952.997,-0.00672,0.00155
2455953.008,0.00361,0.00155
2455953.016,0.0123,0.00152
2455953.025,-0.00577,0.00152
2455953.03,-0.00627,0.00153
2455953.036,-0.00115,0.00153
2455953.041,0.00028,0.00153
2455953.046,-0.00103,0.00154
2455953.051,-0.00541,0.00156
2455953.056,0.00868,0.00162
2455953.06,-0.01473,0.00192
2455953.803,0.004675,0.00145
2455953.816,0.003545,0.00148
2455953.829,0.000035,0.00148
2455953.842,-0.001675,0.00147
2455953.855,-0.003585,0.00149
2455953.863,-0.000435,0.00146
2455953.872,-0.003065,0.00142
2455953.882,-0.011835,0.00139
2455953.893,-0.010525,0.00145
2455953.904,-0.001655,0.00149
2455953.914,0.006995,0.00144
2455953.925,-0.003795,0.00138
2455953.936,-0.001505,0.00142
2455953.955,-0.00733,0.00164
2455953.963,-0.01448,0.00161
2455953.974,-0.01068,0.00165
2455953.985,-0.00106,0.00164
2455953.995,-0.00305,0.00164
2455954.036,-0.00683,0.00158
2455954.041,-0.01289,0.0016
2455954.046,-0.00298,0.00156
2455954.051,0.0026,0.00164
2455954.056,-0.00407,0.00179
2455955.806,-0.000015,0.00144
2455955.819,0.001755,0.00142
2455955.832,0.006555,0.00142
2455955.845,0.001515,0.0014
2455955.853,0.005055,0.00138
2455955.861,-0.007415,0.00135
2455955.872,-0.001585,0.0014
2455955.88,0.004065,0.00141
2455955.891,0.009165,0.00142
2455955.901,0.003835,0.00138
2455955.912,-0.004345,0.00138
2455955.922,0.004415,0.0014
2455955.931,0.007015,0.00137
2455955.95,-0.00347,0.00157
2455955.958,-0.00403,0.00153
2455955.969,-0.01106,0.00154
2455955.98,0.00027,0.00155
2455955.99,0.00341,0.00153
2455956.001,-0.0031,0.00156
2455956.009,0.00161,0.00152
2455956.015,0.0129,0.00153
2455956.021,-0.00565,0.00155
2455956.027,0.00533,0.00148
2455956.04,0.00582,0.00148
2455956.045,0.00679,0.00151
2455956.049,0.0027,0.00154
2455956.054,0.01981,0.00161
2455956.059,0.0013,0.00183
2455956.804,0.004685,0.00143
2455956.817,0.019705,0.0014
2455956.83,0.024725,0.00136
2455956.843,0.018515,0.00133
2455956.851,0.027145,0.00134
2455956.87,0.008545,0.00134
2455956.878,0.000985,0.00141
2455956.889,-0.000775,0.00147
2455956.9,0.004095,0.00144
2455956.91,-0.006355,0.00139
2455956.921,0.007375,0.00143
2455956.946,0.00341,0.00157
2455956.954,0.00117,0.00158
2455956.965,-0.01024,0.00157
2455956.975,0.01231,0.00155
2455956.986,-0.00296,0.00156
2455956.997,-0.00282,0.00156
2455957.05,0.00783,0.00155
2455957.058,0.0242,0.00176
2455957.798,-0.001175,0.00148
2455957.809,0.003355,0.00149
2455957.82,0.002065,0.00148
2455957.83,-0.002015,0.00142
2455957.841,0.003045,0.00142
2455957.849,-0.003115,0.00145
2455957.857,-0.000685,0.00144
2455957.868,-0.002815,0.00142
2455957.876,-0.005255,0.00142
2455957.898,-0.004175,0.00147
2455957.908,-0.001845,0.00144
2455957.944,0.00033,0.00156
2455957.952,-0.00886,0.00159
2455957.963,-0.00914,0.00159
2455958.796,0.003205,0.00149
2455958.807,-0.002825,0.00148
2455958.817,0.005235,0.00153
2455958.828,0.000065,0.0015
2455958.839,0.004295,0.00149
2455958.847,0.003765,0.00146
2455958.855,-0.004605,0.00144
2455958.866,0.005145,0.00149
2455958.874,-0.000845,0.00148
2455958.885,-0.001715,0.00146
2455958.895,0.005635,0.00145
2455958.906,-0.001785,0.0014
2455958.917,-0.007045,0.00147
2455958.942,-0.0081,0.00157
2455958.95,-0.00954,0.00156
2455958.961,-0.01549,0.0016
2455958.972,-0.0027,0.00158
2455958.982,-0.00332,0.00155
2455958.993,-0.00003,0.00155
2455959.001,-0.00276,0.00153
2455959.007,0.00838,0.00152
2455959.013,-0.00752,0.00153
2455959.019,0.00284,0.00153
2455959.052,0.00001,0.00161
2455959.787,0.004965,0.00145
2455959.828,-0.008225,0.0016
2455959.837,-0.008565,0.00157
2455959.848,-0.007225,0.00152
2455959.854,-0.008055,0.00149
2455959.862,-0.004745,0.00152
2455959.869,-0.007455,0.00148
2455959.877,-0.002235,0.0015
2455959.885,-0.002775,0.00149
2455959.894,-0.004745,0.00151
2455959.902,-0.006865,0.00142
2455959.91,-0.000085,0.00147
2455959.919,-0.004815,0.00142
2455959.938,-0.00757,0.00157
2455959.947,-0.00684,0.00156
2455959.957,-0.01512,0.00154
2455959.968,0.00284,0.00157
2455959.979,-0.00524,0.00159
2455959.989,-0.00687,0.00156
2455959.998,-0.01206,0.00154
2455960.003,0.01772,0.00153
2455960.009,-0.00893,0.00153
2455960.015,-0.00038,0.00155
2455960.051,-0.0006,0.00168
2455960.059,0.00852,0.00193
2455960.784,-0.001705,0.00158
2455960.789,-0.006205,0.00157
2455960.794,-0.006375,0.00153
2455960.798,-0.001245,0.00161
2455960.803,-0.005375,0.00162
2455960.808,-0.004655,0.0016
2455960.813,-0.001915,0.00161
2455960.818,-0.004635,0.00159
2455960.823,-0.001425,0.00158
2455960.827,-0.002875,0.00158
2455960.832,-0.000175,0.00158
2455960.837,-0.005055,0.00155
2455960.839,-0.002785,0.00156
2455960.841,0.009285,0.00157
2455960.844,-0.004175,0.00157
2455960.846,-0.001775,0.00156
2455960.848,-0.000315,0.00156
2455960.85,0.001415,0.00156
2455960.853,-0.000585,0.00156
2455960.859,-0.000295,0.00151
2455960.865,0.005685,0.00151
2455960.873,-0.006355,0.00149
2455960.882,-0.000425,0.00146
2455960.89,-0.009465,0.00146
2455960.898,-0.001875,0.00149
2455960.907,0.005565,0.00145
2455960.915,0.001965,0.00145
2455960.934,-0.00434,0.00159
2455960.943,0.00545,0.00155
2455960.954,-0.00025,0.00156
2455960.964,0.00585,0.00155
2455960.975,-0.00828,0.00155
2455960.985,-0.009,0.00157
2455960.994,-0.00382,0.00154
2455961.002,0.00376,0.00151
2455961.008,-0.00306,0.00149
2455961.014,0.01816,0.0015
2455961.022,-0.00881,0.00152
2455961.058,0.01216,0.00181
2455961.781,0.013675,0.0016
2455962.787,0.002635,0.00185
2455962.789,0.014175,0.00181
2455962.792,0.009265,0.00186
2455962.812,0.000765,0.0017
2455962.814,-0.003115,0.00171
2455962.816,0.001215,0.00168
2455962.818,0.002515,0.00169
2455962.821,0.001955,0.0017
2455962.823,-0.005395,0.00169
2455962.825,0.002355,0.00168
2455962.827,-0.003005,0.00169
2455962.83,-0.000045,0.00169
2455962.832,-0.005015,0.00169
2455962.834,0.003755,0.00169
2455962.836,-0.005215,0.0017
2455962.838,-0.007155,0.00169
2455962.841,0.001565,0.00168
2455962.843,-0.002775,0.00167
2455962.845,0.001245,0.00167
2455962.847,0.001305,0.00167
2455962.85,0.000845,0.00167
2455962.852,0.002445,0.00166
2455962.854,0.006985,0.00166
2455962.856,0.001985,0.00164
2455962.861,0.000245,0.00163
2455962.866,0.000635,0.00161
2455962.871,-0.000725,0.00164
2455962.876,-0.000315,0.00164
2455962.881,-0.000765,0.00165
2455962.885,-0.002375,0.00165
2455962.89,0.006045,0.00171
2455962.931,0.01791,0.00182
2455962.937,-0.00706,0.00172
2455962.945,0.02909,0.00173
2455963.015,-0.00028,0.0016
2455963.051,-0.00664,0.00157
2455963.775,0.005055,0.00176
2455963.778,0.008315,0.00177
2455963.78,-0.001745,0.00176
2455963.782,0.004945,0.00175
2455963.784,-0.010615,0.00184
2455963.786,0.004895,0.00174
2455963.789,-0.002315,0.00172
2455963.791,0.003885,0.00174
2455963.793,-0.001045,0.00175
2455963.795,-0.000485,0.00173
2455963.798,0.000935,0.00172
2455963.8,-0.003705,0.00173
2455963.802,-0.001565,0.00173
2455963.804,0.000115,0.00173
2455963.806,0.004205,0.00174
2455963.809,0.003705,0.00174
2455963.811,-0.002395,0.00177
2455963.813,-0.003845,0.00176
2455963.815,-0.002035,0.00176
2455963.818,-0.000975,0.00178
2455963.82,0.008165,0.00176
2455963.822,0.013135,0.00175
2455963.824,0.013735,0.00177
2455963.826,0.004375,0.00177
2455963.829,0.002625,0.00176
2455963.831,0.011525,0.00176
2455963.833,0.004045,0.00177
2455963.835,0.004065,0.00178
2455963.838,-0.000385,0.00175
2455963.84,0.007755,0.00177
2455963.842,0.006905,0.00176
2455963.844,-0.001035,0.00176
2455963.846,0.006245,0.00176
2455963.849,0.003825,0.00175
2455963.851,0.008405,0.00175
2455963.853,0.003825,0.00175
2455963.858,0.014015,0.00172
2455963.863,0.011815,0.00172
2455963.868,0.006605,0.00172
2455963.872,-0.003365,0.0017
2455963.887,0.004585,0.00177
2455963.933,-0.01188,0.00188
2455963.958,-0.00354,0.00193
2455963.967,-0.00074,0.00196
2455963.975,0.00113,0.00201
2455964.039,-0.01024,0.00176
2455964.047,0.00355,0.00168
2455964.056,0.00014,0.00188
2455971.836,0.002015,0.00133
2455976.753,0.007975,0.00144
2455976.81,-0.000545,0.00149
2455976.826,0.006535,0.00143
2455976.841,0.004905,0.00139
2455976.859,-0.001255,0.00136
2455978.735,0.002555,0.00143
2455978.758,0.004075,0.00145
2455978.795,0.007525,0.00148
2455978.829,0.008425,0.00136
2455978.846,0.001525,0.00137
2455978.864,0.007345,0.00144
2455978.89,0.00074,0.00151
2455978.911,0.0122,0.00151
2455978.928,0.01095,0.00149
2455978.946,-0.00004,0.00152
2455978.959,0.00897,0.00152
2455979.022,0.00391,0.00153
2455979.032,0.00502,0.00156
2455979.043,0.02106,0.00168
2455979.714,0.002825,0.00139
2455979.739,0.005365,0.00144
2455979.809,0.005145,0.00145
2455979.829,0.002975,0.00139
2455979.847,-0.000195,0.00136
2455979.865,0.006795,0.00141
2455979.885,-0.0116,0.00157
2455979.905,-0.00025,0.00152
2455979.922,0.00077,0.00155
2455979.996,-0.00041,0.00163
2455980.018,-0.00061,0.0016
2455980.029,0.00979,0.0016
2455980.04,-0.00236,0.00164
2455980.714,0.005835,0.00143
2455980.737,0.006685,0.00141
2455980.782,0.006965,0.00148
2455980.806,-0.001815,0.00148
2455980.826,-0.003085,0.00145
2455980.844,0.001165,0.00141
2455980.862,0.000445,0.00142
2455980.879,-0.00681,0.00159
2455980.899,-0.0096,0.00159
2455980.917,-0.01147,0.00159
2455980.935,-0.00139,0.00161
2455980.988,0.00769,0.00164
2455981.01,0.00404,0.00161
2455981.023,0.00182,0.00162
2455981.034,0.00054,0.00161
2455981.728,-0.002625,0.00141
2455981.795,-0.005545,0.00142
2455981.817,-0.001735,0.00147
2455981.833,-0.005425,0.00147
2455981.85,-0.009425,0.00137
2455981.883,-0.01054,0.00162
2455981.901,0.00269,0.00157
2455981.918,0.00022,0.00159
2455981.989,0.00695,0.00156
2455982.011,-0.00013,0.00168
2455982.025,0.00017,0.00167
2455984.71,0.023325,0.00136
2455984.732,0.003965,0.00137
2455984.775,-0.003785,0.00142
2455984.795,0.004375,0.00137
2455984.813,-0.001615,0.00138
2455984.831,-0.001355,0.00144
2455984.849,-0.009065,0.00136
2455984.874,-0.00594,0.00161
2455984.889,-0.00585,0.0016
2455984.907,-0.00963,0.00158
2455984.989,0.01163,0.00156
2455985.011,0.00468,0.00153
2455986.728,0.007155,0.0015
2455986.746,0.018445,0.00146
2455986.779,0.006025,0.0015
2455987.718,0.019955,0.00148
2455987.799,0.006815,0.00147
2455987.81,0.025975,0.00142
2455987.823,0.026155,0.00142
2455987.836,0.018185,0.00131
2455987.87,0.01377,0.00151
2455987.886,0.00749,0.00153
2455987.901,0.0095,0.00153
2455988.721,-0.008595,0.00149
2455988.757,-0.001335,0.00152
2455988.769,-0.008105,0.00151
2455988.773,-0.003845,0.00149
2455988.778,-0.000165,0.00145
2455988.787,0.007185,0.00146
2455988.795,-0.005065,0.00146
2455988.806,0.001955,0.00144
2455988.819,0.002515,0.00145
2455988.833,0.000155,0.00141
2455988.866,0.0039,0.00165
2455988.879,-0.00219,0.00163
2455988.895,-0.00572,0.0016
2455989.721,0.005155,0.00157
2455989.726,-0.008925,0.00167
2455989.73,0.008755,0.00161
2455989.758,-0.005825,0.00164
2455989.765,-0.000755,0.00162
2455989.772,0.004355,0.00156
2455989.779,0.006825,0.00155
2455989.787,0.009555,0.00157
2455989.794,-0.007005,0.00154
2455989.799,0.005865,0.00153
2455989.806,0.012305,0.00155
2455989.817,-0.002305,0.00151
2455989.828,0.001165,0.00157
2455989.859,0.00662,0.00158
2455989.872,0.01498,0.00155
2455989.886,-0.00466,0.00159
2455989.901,0.00482,0.00154
2455989.916,0.00293,0.00147
2455989.927,0.00661,0.00145
2455989.94,0.01548,0.00142
2455989.958,0.01244,0.00141
2455990.743,-0.008005,0.00165
2455990.75,0.000885,0.00164
2455990.757,0.000445,0.00156
2455990.765,0.003945,0.00157
2455990.772,0.000595,0.00156
2455990.779,-0.009965,0.00153
2455990.787,-0.000085,0.00148
2455990.794,0.003405,0.00162
2455990.799,-0.000765,0.00162
2455990.806,-0.004135,0.00159
2455990.817,-0.000745,0.00159
2455990.828,-0.001375,0.00152
2455990.86,-0.00165,0.0017
2455990.873,-0.00732,0.00171
2455990.886,-0.00181,0.00167
2455990.901,0.00512,0.00169
2455990.917,0.00614,0.00168
2455997.776,0.001845,0.00161
2455997.778,0.001145,0.00156
2455997.78,-0.004725,0.00159
2455997.782,0.000065,0.00162
2455997.785,-0.003975,0.00162
2455997.787,0.002905,0.0016
2455997.789,0.004875,0.00158
2455997.791,0.007045,0.00156
2455997.794,0.004645,0.00155
2455997.796,0.003935,0.00154
2455997.798,0.007965,0.00154
2455997.8,0.007615,0.00152
2455997.803,0.003555,0.00152
2455997.805,-0.001365,0.00152
2455997.807,0.002565,0.00151
2455997.81,0.003065,0.00151
2455997.812,0.001795,0.00154
2455997.814,0.004945,0.00158
2455998.707,0.017915,0.00144
2455998.762,0.010505,0.00142
2455998.775,0.004725,0.00145
2455998.788,0.008675,0.00152
2455998.804,0.001455,0.00156
2455998.867,0.01357,0.00182
2455998.939,-0.00136,0.00177
2455999.742,-0.000575,0.00142
2455999.759,-0.009675,0.00143
2455999.772,-0.002905,0.0014
2455999.79,-0.006765,0.0014
2455999.806,-0.004375,0.00144
2455999.838,-0.00397,0.0017
2455999.856,-0.01563,0.00173
2455999.874,-0.0062,0.00173
2455999.93,-0.01344,0.00173
2455999.95,-0.00399,0.00174
2456000.767,0.000365,0.00144
2456000.77,-0.001505,0.00145
2456000.772,-0.012515,0.00145
2456000.774,-0.005855,0.00146
2456000.776,0.000075,0.00145
2456000.779,-0.002655,0.00146
2456000.781,0.002955,0.00145
2456000.783,-0.005745,0.00145
2456000.785,-0.009865,0.00144
2456000.788,-0.003025,0.00143
2456000.79,-0.009295,0.00141
2456000.792,0.001385,0.0014
2456000.794,-0.009175,0.00137
2456000.797,-0.012485,0.00135
2456000.799,-0.010185,0.00135
2456000.801,-0.010415,0.00134
2456000.803,-0.009695,0.00136
2456000.806,-0.009665,0.00141
2456001.738,-0.002455,0.00144
2456001.756,-0.000475,0.00142
2456001.771,-0.006115,0.00142
2456001.789,-0.006525,0.00143
2456001.822,-0.01316,0.00163
2456001.839,-0.00513,0.00161
2456001.86,-0.00393,0.00159
2456001.877,-0.00875,0.00162
2456001.924,-0.00095,0.00166
2456001.944,-0.00229,0.00168
2456002.676,-0.000415,0.00141
2456002.748,-0.008835,0.00144
2456002.766,-0.006375,0.00141
2456002.783,-0.000935,0.00144
2456002.833,-0.00273,0.00166
2456002.853,-0.0085,0.00164
2456002.942,0.0044,0.00173
2456003.679,-0.001275,0.00146
2456003.726,-0.004545,0.00143
2456003.748,-0.003375,0.00143
2456003.766,-0.008725,0.00146
2456003.784,-0.009215,0.00142
2456003.818,-0.00015,0.00169
2456003.838,-0.02008,0.00166
2456003.858,-0.01099,0.00165
2456003.924,-0.00686,0.0017
2456003.944,0.00483,0.00166
2456007.654,-0.000655,0.00143
2456007.678,-0.008375,0.00141
2456007.725,-0.007345,0.0014
2456007.75,-0.005095,0.00147
2456007.773,-0.008645,0.00143
2456007.812,0.00338,0.00146
2456008.639,-0.002495,0.00145
2456008.666,-0.005605,0.00144
2456008.713,-0.008615,0.00139
2456008.738,0.005385,0.0014
2456009.63,-0.015075,0.00143
2456009.721,-0.004965,0.0014
2456009.743,-0.011515,0.00136
2456009.765,-0.010245,0.00136
2456009.805,-0.0069,0.00166
2456009.825,-0.00032,0.00166
2456009.91,-0.0024,0.00163
2456009.934,-0.0038,0.00161
2456010.631,0.000955,0.0014
